"BathingwaterStationId";"Name";"Latitude";"Longitude";"Location";"Responsible";"Type";"WaterType";"WaterArea";"WaterAreaNumber";"Started";"Closed";"BlueFlag";"ProfileUrl";"Main"
"154fd42b-5e2b-4a7c-83e6-c16d1f18c3b9";"Kåsen";"55,24182399868975";"14,85719780341728";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1971 00.00.00";"01.01.1998 00.00.00";"False";"";""
"a4238a95-c701-462d-b87d-cb4d741fa434";"Onsbæk";"55,07572054109439";"14,729050470318693";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1974 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/itnu4xmb.pdf";""
"42d3c2af-3c7f-4d71-9271-cb529f112188";"Halleklipperne";"55,07538895538802";"15,151145834964062";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1971 00.00.00";"31.12.1998 00.00.00";"False";"";""
"89dfb135-420d-4e27-9c48-cb7161f30018";"Hasle Havnebad, badeplatform";"55,187734379550655";"14,702559474030886";"";"Bornholms Regionskommune";"Kontrolstation";"Marin";"Østersøen, 1sm, Bornholm";"DK_Coast56";"28.04.2017 00.00.00";"";"False";"";""
"28d4a11f-cd8f-4a30-8e3a-cbcda10eb912";"Aalhammer Bugt";"55,00403913359624";"14,969048701979164";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1971 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/x3hvoj40.pdf";""
"863ff013-6319-4ae2-96d7-cbe7d4d80831";"Arnager Bugt";"55,053824000606234";"14,790393696245173";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1971 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/urtrkc5s.pdf";""
"3358dc5c-2bb2-4e1f-96ed-cd1d05b5d042";"Hammerslet";"55,14144963714669";"15,139301964463279";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1971 00.00.00";"01.01.1998 00.00.00";"False";"";""
"a12ebab3-6ad9-48bb-b43f-cdb013b8a57d";"Fredensborg";"55,08125817071025";"14,714121672209213";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1969 00.00.00";"01.01.1998 00.00.00";"False";"";""
"b7b05ff1-b871-4652-b0d7-b45cf66f3759";"Grisby 540";"55,11780191206103";"15,147537641655502";"";"Bornholms Regionskommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1990 00.00.00";"31.12.2001 00.00.00";"False";"";""
"024f87e7-23a7-4ec6-b949-ace2b85d46cc";"Aarsdale";"55,10316547006421";"15,14638162148309";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1971 00.00.00";"31.12.2003 00.00.00";"False";"";""
"b50e6744-8a8c-4154-868c-ad1c7822c3da";"Bølshavn";"55,155166818534184";"15,076741566138754";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/4mkfckmy.pdf";""
"e76eb000-b5ce-47a7-aafd-ba6605df3cbd";"fejl";"55,24922688991087";"8,8358066271072";"";"Bornholms Regionskommune";"Kontrolstation";"Marin";"";"";"01.01.1900 00.00.00";"17.10.2019 00.00.00";"False";"";""
"43330672-78eb-467f-a010-b50243a95dd0";"Tejn Havn, Isværket";"55,249226198346925";"14,8358015225124";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Østersøen 1sm, Bornholm";"DK_Coast56";"01.05.2013 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/becjjwjw.pdf";""
"5f4a21cc-0eb2-4747-b64b-b5d7711e3626";"Balka Strand";"55,032568843644626";"15,11295656678683";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1971 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ik3wvtsp.pdf";""
"24956da3-6578-4169-91f2-8b269d6b5cba";"Svaneke Havn";"55,135973177960174";"15,146458340588074";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Østersøen 1sm. Bornholm";"DK_Coast56";"01.04.2013 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/ty0e3van.pdf";""
"566c31b4-6cb9-43b3-b2d1-9a1204b0b101";"Antoinette";"55,11923424240924";"14,699423986965357";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1969 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/4ovxjfa0.pdf";""
"0ceca0ce-b680-4c22-a866-99ef388b68e8";"Vang Pier";"55,245047041737664";"14,729221920827616";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Østersøen 1sm, Bornholm";"DK_Coast56";"01.05.2017 00.00.00";"15.03.2022 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/l34oyuup.pdf";""
"450e33ce-c65a-42a8-b2ad-a5a75d25aa4a";"Strandsti Nord";"55,25793958067405";"14,82173009700111";"";"Bornholms Regionskommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1991 00.00.00";"31.12.2002 00.00.00";"False";"";""
"a370eae0-b6db-4ccc-bb78-abbbe8cab04b";"Høl";"55,14795979708106";"15,104648253111229";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1971 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/yl1kmmw3.pdf";""
"0d267418-9996-4c46-82e5-abb1c6a5c83f";"Nørresand";"55,214129928307784";"14,963542094807497";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1998 00.00.00";"01.01.1999 00.00.00";"False";"";""
"0e2abbf2-4dd8-4607-9e0e-d86877a5e131";"Bro Odde";"55,01261470627179";"15,116192472673472";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1975 00.00.00";"01.01.1999 00.00.00";"False";"";""
"ccd249f1-96f9-42d9-b0c5-de6c612fd6fe";"Allinge, Lodsstationen";"55,27997297193117";"14,801087055745906";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm ,12 sm";"DK_Coast58";"01.05.2013 00.00.00";"19.03.2020 00.00.00";"False";"";""
"d3713439-a2d7-43be-a824-d73bda041944";"Jomfrugård";"54,99433334348894";"15,038135615651106";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1971 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1g013iyi.pdf";""
"0ec6d4aa-6e22-4def-ac36-d02f73804f38";"Dueodde";"54,994388806581235";"15,089401341000489";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1971 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/4zgnidda.pdf";""
"00ea5894-cb97-464c-995e-ec6f4a536065";"Grisby 545";"55,119417356151224";"15,149420612255499";"";"Bornholms Regionskommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.01.1990 00.00.00";"31.12.2001 00.00.00";"False";"";""
"4d96c0a1-8fec-431e-9e74-ec898262275f";"Nordre Kystvej";"55,110067856993986";"14,700438903577739";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1995 00.00.00";"01.01.1999 00.00.00";"False";"";""
"37dc2514-fa6c-407e-af89-e1f3fb98eff9";"Allinge Havn, inderbassinet";"55,27805970803613";"14,80194263263528";"";"Bornholms Regionskommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.05.2013 00.00.00";"01.01.2014 00.00.00";"False";"";""
"0d43cae2-e77e-4e3e-a8d1-e6056c6a0cef";"Lille Sandkås";"55,258037155046146";"14,818749540855983";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/xymvb2tz.pdf";""
"a0b11908-aa52-4e50-ac4a-f70234f1285c";"Falkebroen";"55,24782221533146";"14,842544675930675";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Bornholm 12 sm";"DK_Coast58";"01.01.1998 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/lktbzcvz.pdf";""
"472f2b39-4c95-4608-a449-f1fee468308e";"Sose Bugt";"55,04141413142647";"14,846805125412622";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1971 00.00.00";"01.01.1999 00.00.00";"False";"";""
"9cd6777c-b341-476b-89d5-fd4498f23c59";"Hasle Havn";"55,187539991803455";"14,703632949919959";"";"Bornholms Regionskommune";"Badevandsstation";"Marin";"Mangler";"Mangler";"01.01.1993 00.00.00";"01.01.1997 00.00.00";"False";"";""
"ee730421-4cbb-4e12-8331-ee18f0023d47";"Pilegård ca 100m N f. udløbsledn. C";"54,86592199967052";"10,508573668367866";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"8837352f-15b8-4640-af90-d1e9b414efc2";"Ommelshoved";"54,88832752704587";"10,454841765143632";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"3b698fda-b0a8-446f-9486-d7488fc40527";"Vitsø S";"54,93111418877924";"10,243812623072207";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"cd4e73e4-5164-4970-8981-ab5efb4d59fa";"Borgnæs";"54,88752000448899";"10,369687401932804";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"a2e00029-876b-47da-8cd0-a4b8fbda5687";"Søby Strand";"54,94116005519135";"10,26316830306904";"";"Ærø Kommune";"Badevandsstation";"Marin";"DSØ åbne del";"DK_Coast91";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/hhp3znu0.pdf";""
"4f3309c6-ebc8-47ac-9ce0-b48ef9a0fefa";"Vestre Strand";"54,89633533071806";"10,400550923383964";"";"Ærø Kommune";"Badevandsstation";"Marin";"DSØ åbne del";"DK_Coast91";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/1kxd4pim.pdf";""
"2c5311f4-a4f1-4793-b7b6-be62566ca610";"Vrå";"54,88655071568442";"10,383841645615027";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"015bc606-6ca3-4a00-8633-bed89ad57453";"Drejet";"54,83636380614319";"10,448612073607315";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"6740946f-ab8a-47f3-afc3-0d62aac908bc";"Vitsø N";"54,933273638545884";"10,24356710757462";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"07457a6f-5f7c-4748-bb36-88b50c5b273d";"Risemark";"54,82833245163843";"10,39849160557121";"";"Ærø Kommune";"Badevandsstation";"Marin";"LBT Syd";"DK_Coast99";"08.04.2013 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/tmecnyxq.pdf";""
"d1e58c15-6f0b-45a2-b2fa-817aeb9f57e9";"Eriks Hale";"54,84395018682684";"10,519138465471233";"";"Ærø Kommune";"Badevandsstation";"Marin";"DSØ åbne del";"DK_Coast91";"06.01.1994 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/mgthce10.pdf";""
"55d40aa2-179e-4867-b41e-43ed75fe2bb5";"Pilegård ca 150m S f. udløbsledn. E";"54,863912710009686";"10,511147553523537";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"c049429a-873c-43fa-bdd8-53adc0b3a0ed";"Drejet";"54,83636380614319";"10,448612073607315";"";"Ærø Kommune";"Kontrolstation";"Marin";"North Sea";"Mangler";"06.01.1994 00.00.00";"";"False";"";""
"8bc978f0-1717-44fd-babb-60a7dba6d8fb";"Vitsø";"54,93601011241299";"10,242262342660096";"";"Ærø Kommune";"Badevandsstation";"Marin";"Lillebælt, syd";"DK_Coast216";"01.01.2015 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/2anv5ybz.pdf";""
"0bacb737-2140-4007-a66b-5139f46669b1";"300 m ø.f.udløb fra Stavnholt r.a.";"55,80902396959635";"12,410026680563684";"";"Furesø kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"06.01.1992 00.00.00";"";"False";"";""
"f1683951-0395-4fe5-a776-0aab023063e8";"Nordlige Søndersø";"55,778642843214286";"12,35289032342863";"";"Furesø kommune";"Badevandsstation";"Ferskvand";"Søndersø";"DK_Lake741";"06.01.2000 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/fwht1hlx.pdf";""
"a05e3eca-8e3a-4044-806e-23aa2a67f333";"Furesøen, Fiskebæk friluftbad";"55,80375259248676";"12,386067108580287";"";"Furesø kommune";"Badevandsstation";"Ferskvand";"Furesø";"DK_Lake806";"31.12.1990 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/vyx3l4dy.pdf";""
"ee2d95bc-d8de-429b-9050-33de29f1493b";"Farum sø, Doktorens bugt";"55,80551690779384";"12,359464618660345";"";"Furesø kommune";"Badevandsstation";"Ferskvand";"Farum Sø";"DK_Lake742";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/x4ggngry.pdf";""
"9ef3f0ae-835a-4558-91d0-dd6785a0b421";"Furesøen, Høje Klint";"55,8098461423502";"12,402099645952767";"";"Furesø kommune";"Badevandsstation";"Ferskvand";"Furesø";"DK_Lake806";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/nzpgiiau.pdf";""
"eaf14c82-d8a1-449f-ae57-df4e4ab66869";"Nive å, udløb Øresund";"55,929734075140495";"12,523453806615962";"";"Fredensborg kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"31.12.1990 00.00.00";"";"False";"";""
"d894e5d0-69dc-4ab2-affe-c7641d9634ef";"Peder Mads strand";"55,95040380906471";"12,532287702284618";"";"Fredensborg kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/zs3bsqyd.pdf";""
"468d3f97-7299-4fe1-839b-a25220cbd172";"Babyloneskoven";"55,97551230278711";"12,54745453850519";"";"Fredensborg kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/pk5ur2ie.pdf";""
"9fb22cd4-fa92-4e8c-9c10-91eb78b05699";"Nivå Strand";"55,93746036833651";"12,52743991250576";"";"Fredensborg kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/th3h5iax.pdf";""
"62d8a38b-677f-441f-89ea-3569728eba78";"Strandhuse, Mikkelborg";"55,91389491543971";"12,522383708870281";"";"Fredensborg kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/sjbimppb.pdf";""
"ab97714e-c335-4173-aa83-25107b2c26c5";"Esrum sø, Sørup havn";"55,96922741212364";"12,369146877722653";"";"Fredensborg kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"31.12.1990 00.00.00";"";"False";"";""
"f41e4e95-3993-4965-82e7-2460efaf5d44";"Nord for Humlebæk havn";"55,971879279983554";"12,545598467842677";"";"Fredensborg kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"06.01.1992 00.00.00";"31.12.1998 00.00.00";"False";"";""
"99c097ae-4bdf-4ef3-993f-0c15b1810341";"Ved kystvejen, overløbsbygværk";"55,96000228375917";"12,54026364817333";"";"Fredensborg kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"06.01.1992 00.00.00";"31.12.1998 00.00.00";"False";"";""
"8da81aa4-3c72-4c4e-bf13-02b57cbaab3e";"Bjerre strand";"55,95725255530019";"12,537704383587437";"";"Fredensborg kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/bsfbzmjy.pdf";""
"78e4bd68-5fe8-45bc-b6c4-006940fff213";"Syd for Humlebæk Havn";"55,96926759512286";"12,545118841785726";"";"Fredensborg kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1990 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/0xynfi5o.pdf";""
"50490d3e-2ebc-4f71-bc67-5da35b44e39e";"Nord for Sletten havn";"55,95406520829904";"12,535666486317904";"";"Fredensborg kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"06.01.1992 00.00.00";"31.12.1998 00.00.00";"False";"";""
"de8fadfd-62f5-42d1-8915-7d62e7efeed8";"Esrum sø, Sørup sejlklubben";"55,97863883059872";"12,380372894732833";"";"Fredensborg kommune";"Badevandsstation";"Ferskvand";"Esrum Sø";"DK_Lake714";"31.12.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1vxleycc.pdf";""
"076c2001-0e4c-49b6-a96f-74086521b334";"Øresund, Vedbæk Nordstrand";"55,851339966329114";"12,570010501277636";"Vedbæk Strandvej 366";"Rudersdal kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1990 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/obkqyi23.pdf";""
"4315d10e-b5b3-4e93-8f8f-71adcdf86f7e";"Øresund, Syd for Vedbæk havn";"55,84774350975309";"12,572282410808787";"";"Rudersdal kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1990 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/i3mgiu1s.pdf";""
"3ef6796e-9d4a-4af1-bace-63cec4269ac4";"Søllerød sø, ved Søengen";"55,81296282970382";"12,481171720940466";"";"Rudersdal kommune";"Badevandsstation";"Ferskvand";"Søllerød Sø";"DK_Lake744";"01.05.2012 00.00.00";"31.12.2016 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/jihb3241.pdf";""
"27d2f937-e4f3-4971-8770-4afcda0b7012";"Furesøen, Plantagevej ved Birkerød Sejlklub";"55,81551870716087";"12,433158700118813";"";"Rudersdal kommune";"Badevandsstation";"Ferskvand";"Furesø";"DK_Lake806";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/khitz5ds.pdf";""
"b0943bad-cc5f-40ee-8139-0f4ee485aca1";"Birkerød Sø, Næsset";"55,83687441517733";"12,426654165456725";"";"Rudersdal kommune";"Badevandsstation";"Ferskvand";"North Sea";"Mangler";"01.04.1992 00.00.00";"31.12.2009 00.00.00";"False";"";""
"8879b10e-c01b-4024-908e-3c798b2ad02d";"100 m syd for Kighanerenden";"55,84499198081116";"12,572285460361796";"";"Rudersdal kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"31.12.1990 00.00.00";"01.01.1991 00.00.00";"False";"";""
"c2143b0b-df30-405d-8b75-9039e7bd33b8";"Øresund, Skodsborg strand";"55,82999669751912";"12,574663430756813";"";"Rudersdal kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"31.12.1990 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/2k0lzicv.pdf";""
"585438ee-42e2-426f-b2e2-8ba117d3164c";"Furesøen, Badebro ved Holte Roklub";"55,81573396074932";"12,458504061166703";"";"Rudersdal kommune";"Badevandsstation";"Ferskvand";"Furesø";"DK_Lake806";"02.05.2011 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/an155yoq.pdf";""
"ce45a2a7-5129-4e7c-8e84-96863a9278e4";"Sjælsø, Eskemose Skov";"55,860241385340736";"12,443420976782864";"";"Rudersdal kommune";"Badevandsstation";"Ferskvand";"Sjælsø";"DK_Lake703";"01.01.1999 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/t0hrhpif.pdf";""
"545cf6de-781d-4d8d-8b79-c52e94e93d31";"Furesøen Kinabugtens Badeanlæg";"55,80859183668748";"12,436827117436616";"";"Rudersdal kommune";"Badevandsstation";"Ferskvand";"Furesø";"DK_Lake806";"31.12.1990 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/uxmr3alf.pdf";""
"c77b6c23-6917-468d-8a7d-b0b9f49deaa1";"180 m nord for Mølleåen";"55,80920157020056";"12,580131732859732";"";"Rudersdal kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"31.10.1990 00.00.00";"01.01.1991 00.00.00";"False";"";""
"60e3ffbf-cfdf-41c3-be0c-dd46b8891923";"Øresund Lokeshøj";"55,838632569515006";"12,574529914305563";"";"Rudersdal kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"01.04.2010 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/pdg44tps.pdf";""
"4e00e8f8-80b5-4132-a72b-d6bdeb038c30";"Øresund  Struckmannparken";"55,833677161657334";"12,574873637458836";"";"Rudersdal kommune";"Badevandsstation";"Marin";"Nordlige Øresund";"DK_Coast6";"01.04.2010 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/wkq2y4br.pdf";""
"aa1e034e-43a0-4d26-95d5-d9aa8431de00";"Buresøbadet";"55,81935477677959";"12,232392689689126";"";"Egedal Kommune";"Badevandsstation";"Ferskvand";"Buresø";"DK_Lake726";"06.01.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/jhjsaeul.pdf";""
"139a76ad-8d73-4771-9edc-d2072abf99fb";"Arresø kanal";"55,969079626262335";"12,011880081247117";"";"Halsnæs kommune";"Kontrolstation";"Ukendt";"Mangler";"Mangler";"06.01.1992 00.00.00";"";"False";"";""
"a4914a4d-3ab0-4a79-b6f7-cf711cb48412";"St. Karlsmindevej, badebro, Hundested";"55,941594961720256";"11,890509294819596";"";"Halsnæs kommune";"Badevandsstation";"Marin";"North-east Atlantic Ocean";"Mangler";"06.01.1991 00.00.00";"01.05.2011 00.00.00";"False";"";""
"b7b5ce6d-2186-4884-9d67-cf9949ed805a";"Vest for Lynæs havn";"55,94248815731776";"11,863826360684167";"";"Halsnæs kommune";"Badevandsstation";"Marin";"Isefjord";"DK_Coast24";"01.01.1991 00.00.00";"02.01.2023 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/blpfxmwj.pdf";""
"be6d7fea-9ebd-455b-8b09-b487d58e42d4";"Hvide Klint";"55,95355579336265";"12,01660218200813";"";"Halsnæs kommune";"Badevandsstation";"Marin";"Nordlige Roskilde Fjord";"DK_Coast1";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/txtp1rpn.pdf";""
"ba370598-b68b-47fe-8c35-b03d14c26571";"Kikhavn vandløb udløb strand";"55,98181898393201";"11,871416422100989";"";"Halsnæs kommune";"Kontrolstation";"Marin";"Kattegat";"Mangler";"16.10.2009 00.00.00";"";"False";"";""
"f2e0ad36-4c1f-44db-9c58-b9af44465576";"Bagerstræde Roklub";"55,953989822008275";"11,850848786339158";"";"Halsnæs kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2007 00.00.00";"";"False";"";""
"384759d4-da6f-4a0f-8317-bbac06decf7e";"St. Karlsmindevej";"55,94368260709224";"11,88006085501762";"";"Halsnæs kommune";"Badevandsstation";"Marin";"Isefjord";"DK_Coast24";"01.06.2011 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/a1a1q5fq.pdf";""
"1aa32c0c-2122-4ef7-aab2-c74eeac27395";"Hald Strand, Klintevej";"55,99841194810848";"11,918524564845056";"";"Halsnæs kommune";"Badevandsstation";"Marin";"Kattegat < 20 m";"DK_Coast5";"09.04.2008 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/z5dp4r15.pdf";""
"6818b4b4-0380-4b07-a629-c9e864c392e4";"Lynæs Havbad";"55,94065034969888";"11,86732918579207";"For enden af den vestlige mole";"Halsnæs kommune";"Badevandsstation";"Marin";"Isefjord, ydre";"DKCOAST24";"27.10.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/t1w1oasx.pdf";""
"fd162c02-ac54-4dca-950b-c8e3588b3746";"Nødebohuse pumpekanal udløb strand";"55,98886930597942";"11,895112680335027";"";"Halsnæs kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2009 00.00.00";"";"False";"";""
"4f1f17da-4270-4030-92b3-9329398a6e3c";"Frederiksværk Fjordbad";"55,9638112137106";"11,995962796862264";"Ud for bro 0 ";"Halsnæs kommune";"Badevandsstation";"Marin";"Nordlige Roskilde Fjord";"DK_Coast1";"11.03.2024 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/xcquwlmh.pdf";""
"1f82ee15-499e-40f7-8e4d-99cc3eae93a0";"St. Havelse strandvej";"55,90113373084857";"12,045924028429733";"";"Halsnæs kommune";"Badevandsstation";"Marin";"Nordlige Roskilde Fjord";"DK_Coast1";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/z33aznie.pdf";""
"faa0fc51-a675-4797-8ec3-a0d2faf79d1b";"Maglemosegrøften udløb strand";"56,014430236930735";"11,962260005433176";"";"Halsnæs kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"16.10.2009 00.00.00";"";"False";"";""
